county_name,lon,lat,state_name,state_alpha
Morgan County,-103.8122783,40.2631668,Colorado,CO
Lincoln County,-103.5075545,38.9937401,Colorado,CO
Montezuma County,-108.5957864,37.3380247,Colorado,CO
Adams County,-104.3318718,39.8743252,Colorado,CO
Mineral County,-107.003236,37.5490672,Colorado,CO
Otero County,-103.7212597,37.8841698,Colorado,CO
Phillips County,-102.3451047,40.5947117,Colorado,CO
Ouray County,-107.7884802,38.1547313,Colorado,CO
Bent County,-103.0775841,37.9318907,Colorado,CO
Archuleta County,-107.0508634,37.2023952,Colorado,CO
Routt County,-106.9877021,40.4836638,Colorado,CO
Hinsdale County,-107.3382613,37.8211654,Colorado,CO
Weld County,-104.383666,40.555961,Colorado,CO
Larimer County,-105.4867638,40.6580933,Colorado,CO
Lake County,-106.350079,39.2053405,Colorado,CO
Rio Grande County,-106.453128,37.4858534,Colorado,CO
Gilpin County,-105.5288778,39.8611555,Colorado,CO
Yuma County,-102.4226489,40.0006314,Colorado,CO
Jackson County,-106.3292476,40.6634319,Colorado,CO
Kit Carson County,-102.6030226,39.3053399,Colorado,CO
Clear Creek County,-105.69257,39.669732,Colorado,CO
Logan County,-103.0904639,40.7280911,Colorado,CO
Washington County,-103.2097445,39.9657899,Colorado,CO
Douglas County,-104.9259871,39.325414,Colorado,CO
Conejos County,-106.1764473,37.2134065,Colorado,CO
El Paso County,-104.5274718,38.8273831,Colorado,CO
Kiowa County,-102.7568494,38.387663,Colorado,CO
Teller County,-105.1873386,38.8700232,Colorado,CO
Gunnison County,-107.0665057,38.6726401,Colorado,CO
Baca County,-102.5377576,37.3066926,Colorado,CO
Elbert County,-104.1177288,39.3105817,Colorado,CO
Mesa County,-108.4618935,39.0194206,Colorado,CO
Dolores County,-108.5303829,37.747602,Colorado,CO
Arapahoe County,-104.3317065,39.6445537,Colorado,CO
Las Animas County,-104.0441103,37.3188308,Colorado,CO
Grand County,-106.0959348,40.1232049,Colorado,CO
Chatham County,-79.2514542,35.7049939,North Carolina,NC
Alamance County,-79.4005733,36.0439535,North Carolina,NC
Davidson County,-80.207107,35.7951312,North Carolina,NC
Franklin County,-78.2830903,36.0882406,North Carolina,NC
Robeson County,-79.1008811,34.6392096,North Carolina,NC
Lincoln County,-81.2268916,35.4884913,North Carolina,NC
Caldwell County,-81.5300023,35.9579149,North Carolina,NC
Durham County,-78.8781198,36.0338223,North Carolina,NC
Person County,-78.9656441,36.3863362,North Carolina,NC
Madison County,-82.7127314,35.8640782,North Carolina,NC
Randolph County,-79.8062153,35.7099148,North Carolina,NC
Northampton County,-77.3983518,36.4217739,North Carolina,NC
Beaufort County,-76.8420144,35.4823128,North Carolina,NC
Rowan County,-80.5217216,35.6413294,North Carolina,NC
Cumberland County,-78.8287187,35.0501921,North Carolina,NC
Richmond County,-79.7556946,35.004636,North Carolina,NC
Hoke County,-79.2419635,35.0172328,North Carolina,NC
Cabarrus County,-80.5526938,35.388369,North Carolina,NC
Camden County,-76.1624876,36.3423438,North Carolina,NC
Stokes County,-80.2661995,36.3935056,North Carolina,NC
Carteret County,-76.5358601,34.8583426,North Carolina,NC
Alleghany County,-81.1322988,36.4893563,North Carolina,NC
Pasquotank County,-76.2606959,36.265184,North Carolina,NC
Wilkes County,-81.1660949,36.2088833,North Carolina,NC
Alexander County,-81.1774668,35.9209506,North Carolina,NC
Halifax County,-77.6448423,36.2514375,North Carolina,NC
Sampson County,-78.3711743,34.9892978,North Carolina,NC
Watauga County,-81.7098877,36.2353679,North Carolina,NC
Swain County,-83.4656136,35.5688491,North Carolina,NC
Avery County,-81.9202847,36.07209,North Carolina,NC
Cleveland County,-81.5571145,35.3346302,North Carolina,NC
Moore County,-79.4927248,35.3082717,North Carolina,NC
Forsyth County,-80.2569608,36.1324661,North Carolina,NC
Granville County,-78.6576338,36.299884,North Carolina,NC
Warren County,-78.0998993,36.3981051,North Carolina,NC
Pamlico County,-76.6652684,35.1475747,North Carolina,NC
Caswell County,-79.339609,36.3942984,North Carolina,NC
Lenoir County,-77.6355095,35.2400677,North Carolina,NC
Graham County,-83.8309147,35.3483644,North Carolina,NC
Gates County,-76.7023552,36.4421353,North Carolina,NC
Rutherford County,-81.9195825,35.4027469,North Carolina,NC
Washington County,-76.5722906,35.844713,North Carolina,NC
Anson County,-80.1099593,34.9749961,North Carolina,NC
Orange County,-79.120034,36.0625255,North Carolina,NC
Craven County,-77.0813197,35.1168292,North Carolina,NC
Wilson County,-77.9215978,35.7003569,North Carolina,NC
Duplin County,-77.9335434,34.9344033,North Carolina,NC
Haywood County,-82.9728229,35.5570986,North Carolina,NC
Guilford County,-79.7886652,36.079065,North Carolina,NC
Jackson County,-83.1224776,35.2799287,North Carolina,NC
Iredell County,-80.8745395,35.8063554,North Carolina,NC
Hertford County,-76.981616,36.3635174,North Carolina,NC
Polk County,-82.1676211,35.2779011,North Carolina,NC
Scotland County,-79.4773366,34.8400226,North Carolina,NC
Harnett County,-78.8716104,35.3686348,North Carolina,NC
Lee County,-79.1721174,35.4763365,North Carolina,NC
Bladen County,-78.5394885,34.5919375,North Carolina,NC
Cherokee County,-84.0613094,35.1362316,North Carolina,NC
Catawba County,-81.2149057,35.6618826,North Carolina,NC
Tyrrell County,-76.1653454,35.8704196,North Carolina,NC
Macon County,-83.421901,35.1529593,North Carolina,NC
Perquimans County,-76.4032445,36.1808969,North Carolina,NC
Hyde County,-76.1536867,35.4081567,North Carolina,NC
Gaston County,-81.1772556,35.2933443,North Carolina,NC
Johnston County,-78.3673108,35.5134002,North Carolina,NC
Bertie County,-76.9623641,36.0590432,North Carolina,NC
Stanly County,-80.2543742,35.3104492,North Carolina,NC
Greene County,-77.6816876,35.481959,North Carolina,NC
New Hanover County,-77.8642088,34.183442,North Carolina,NC
Pitt County,-77.373138,35.592965,North Carolina,NC
Pender County,-77.8881063,34.5125561,North Carolina,NC
Union County,-80.5304354,34.9918171,North Carolina,NC
Mitchell County,-82.1635541,36.013102,North Carolina,NC
Onslow County,-77.4994691,34.7631087,North Carolina,NC
Edgecombe County,-77.6026616,35.9170507,North Carolina,NC
Mecklenburg County,-80.8338317,35.2468623,North Carolina,NC
Yancey County,-82.3041188,35.8894554,North Carolina,NC
Yadkin County,-80.6651641,36.1587653,North Carolina,NC
Burke County,-81.7061795,35.746182,North Carolina,NC
Wayne County,-78.0086695,35.3541896,North Carolina,NC
Davie County,-80.5425524,35.9293554,North Carolina,NC
McDowell County,-82.0480292,35.6822317,North Carolina,NC
Wake County,-78.650624,35.7898464,North Carolina,NC
Currituck County,-75.9412242,36.3721739,North Carolina,NC
Jones County,-77.3561946,35.0322677,North Carolina,NC
Chowan County,-76.6027521,36.128979,North Carolina,NC
Buncombe County,-82.5304154,35.6093739,North Carolina,NC
Rockingham County,-79.7827539,36.3818062,North Carolina,NC
Martin County,-77.1196022,35.8473006,North Carolina,NC
Henderson County,-82.4797406,35.3364146,North Carolina,NC
Nash County,-77.9875546,35.9659447,North Carolina,NC
Ashe County,-81.4993343,36.4434687,North Carolina,NC
Brunswick County,-78.2277653,34.0387542,North Carolina,NC
Montgomery County,-79.9066023,35.3344151,North Carolina,NC
Vance County,-78.4054343,36.3654806,North Carolina,NC
Transylvania County,-82.816653,35.2100794,North Carolina,NC
Surry County,-80.6864631,36.415416,North Carolina,NC
Clay County,-83.7522638,35.0529971,North Carolina,NC
Dare County,-75.7675364,35.6062688,North Carolina,NC
Columbus County,-78.6393077,34.2616017,North Carolina,NC
Rich County,-111.2402269,41.6275976,Utah,UT
Cache County,-111.744568,41.7341676,Utah,UT
Duchesne County,-110.4295838,40.2893927,Utah,UT
Davis County,-112.2019434,41.0375594,Utah,UT
Box Elder County,-113.126808,41.300466,Utah,UT
Millard County,-113.5250088,39.0945348,Utah,UT
Morgan County,-111.5778846,41.0910273,Utah,UT
Weber County,-111.8767944,41.2703281,Utah,UT
Kane County,-111.815329,37.2750892,Utah,UT
Salt Lake County,-111.9242397,40.6678828,Utah,UT
Sevier County,-111.8119299,38.7468245,Utah,UT
Garfield County,-111.4509076,37.8316645,Utah,UT
Washington County,-113.4878003,37.2625308,Utah,UT
Piute County,-112.1293755,38.3358805,Utah,UT
Summit County,-110.9684862,40.8720603,Utah,UT
Emery County,-110.7210999,39.0090246,Utah,UT
Daggett County,-109.5057855,40.890099,Utah,UT
Beaver County,-113.2389481,38.357535,Utah,UT
Uintah County,-109.5177482,40.1258872,Utah,UT
Utah County,-111.6685082,40.1204248,Utah,UT
Wayne County,-110.990877,38.2598402,Utah,UT
Juab County,-112.790471,39.71412,Utah,UT
Carbon County,-110.5884845,39.673284,Utah,UT
Iron County,-113.3067405,37.9093044,Utah,UT
Sanpete County,-111.5728826,39.3825309,Utah,UT
San Juan County,-109.7915742,37.6026332,Utah,UT
Wasatch County,-111.1615683,40.3348838,Utah,UT
Grand County,-109.5734502,38.9743261,Utah,UT
Tooele County,-113.1239786,40.4677525,Utah,UT
Adair County,-94.6510258,35.8980428,Oklahoma,OK
Sequoyah County,-94.7507569,35.5024345,Oklahoma,OK
Canadian County,-97.9798435,35.54341,Oklahoma,OK
Marshall County,-96.770533,34.0270068,Oklahoma,OK
Harper County,-99.6628052,36.8003504,Oklahoma,OK
Alfalfa County,-98.3234449,36.7297032,Oklahoma,OK
Lincoln County,-96.8813917,35.7031175,Oklahoma,OK
Hughes County,-96.2511829,35.0529339,Oklahoma,OK
Muskogee County,-95.3839106,35.6175506,Oklahoma,OK
Ottawa County,-94.8026814,36.8357635,Oklahoma,OK
Rogers County,-95.6013835,36.3777941,Oklahoma,OK
Caddo County,-98.3810447,35.1679202,Oklahoma,OK
Mayes County,-95.2356382,36.303804,Oklahoma,OK
Coal County,-96.288039,34.5828612,Oklahoma,OK
Carter County,-97.2879273,34.2518484,Oklahoma,OK
Greer County,-99.5529675,34.9338533,Oklahoma,OK
Cotton County,-98.3734379,34.290676,Oklahoma,OK
McCurtain County,-94.7660863,34.1170728,Oklahoma,OK
Atoka County,-96.0365577,34.3924691,Oklahoma,OK
Okmulgee County,-95.96458,35.646879,Oklahoma,OK
Washington County,-95.9061545,36.7043803,Oklahoma,OK
Seminole County,-96.6028575,35.1583657,Oklahoma,OK
Woods County,-98.863649,36.7269843,Oklahoma,OK
Harmon County,-99.8441936,34.745971,Oklahoma,OK
Kay County,-97.1438616,36.8148851,Oklahoma,OK
Blaine County,-98.4289343,35.877782,Oklahoma,OK
Pontotoc County,-96.6919696,34.7214447,Oklahoma,OK
Creek County,-96.3797931,35.9077324,Oklahoma,OK
Pottawatomie County,-96.957007,35.2113928,Oklahoma,OK
Kiowa County,-98.9816168,34.9214893,Oklahoma,OK
Love County,-97.2451238,33.9577749,Oklahoma,OK
Noble County,-97.2363345,36.384901,Oklahoma,OK
Washita County,-98.9914359,35.2894967,Oklahoma,OK
Jackson County,-99.4122097,34.5939486,Oklahoma,OK
Major County,-98.5420147,36.3131189,Oklahoma,OK
Delaware County,-94.808217,36.3933755,Oklahoma,OK
Custer County,-98.9973857,35.6456012,Oklahoma,OK
Ellis County,-99.7501388,36.2242576,Oklahoma,OK
Oklahoma County,-97.4094007,35.5546109,Oklahoma,OK
Johnston County,-96.6542545,34.3134553,Oklahoma,OK
Comanche County,-98.4765971,34.6626279,Oklahoma,OK
Pushmataha County,-95.4080818,34.377899,Oklahoma,OK
Cleveland County,-97.3230884,35.2063756,Oklahoma,OK
Wagoner County,-95.5141004,35.9634793,Oklahoma,OK
Beckham County,-99.6900574,35.2706008,Oklahoma,OK
Garvin County,-97.312723,34.7093497,Oklahoma,OK
Craig County,-95.2015531,36.7638896,Oklahoma,OK
Cherokee County,-94.9967964,35.9043668,Oklahoma,OK
Osage County,-96.408112,36.6242995,Oklahoma,OK
Tillman County,-98.931701,34.3710852,Oklahoma,OK
Logan County,-97.4507644,35.9141514,Oklahoma,OK
Pittsburg County,-95.7481302,34.9255401,Oklahoma,OK
Jefferson County,-97.8388896,34.1050824,Oklahoma,OK
Pawnee County,-96.6966693,36.3137038,Oklahoma,OK
Okfuskee County,-96.3277619,35.466804,Oklahoma,OK
McClain County,-97.4498032,35.0164359,Oklahoma,OK
Le Flore County,-94.6950743,34.8973562,Oklahoma,OK
Beaver County,-100.4830555,36.7483343,Oklahoma,OK
Dewey County,-99.014385,35.9779598,Oklahoma,OK
Choctaw County,-95.5542077,34.0276453,Oklahoma,OK
Roger Mills County,-99.7415716,35.7085544,Oklahoma,OK
Bryan County,-96.2641365,33.9640035,Oklahoma,OK
Latimer County,-95.2722625,34.8751365,Oklahoma,OK
Texas County,-101.4838549,36.7463169,Oklahoma,OK
Woodward County,-99.2736609,36.4256189,Oklahoma,OK
Stephens County,-97.8556068,34.4813609,Oklahoma,OK
Tulsa County,-95.9418132,36.1203177,Oklahoma,OK
McIntosh County,-95.6717865,35.3691078,Oklahoma,OK
Kingfisher County,-97.934568,35.9494308,Oklahoma,OK
Grant County,-97.7881508,36.7882544,Oklahoma,OK
Murray County,-97.0715567,34.4857664,Oklahoma,OK
Nowata County,-95.6133123,36.7896148,Oklahoma,OK
Haskell County,-95.1095776,35.2322937,Oklahoma,OK
Grady County,-97.8868902,35.0210581,Oklahoma,OK
Payne County,-96.9752553,36.0792254,Oklahoma,OK
Cimarron County,-102.5176984,36.7483904,Oklahoma,OK
Garfield County,-97.7877291,36.3782725,Oklahoma,OK
Salem city,-80.0552407,37.2853329,Virginia,VA
Montgomery County,-80.3877913,37.1755344,Virginia,VA
Poquoson city,-76.3035337,37.1283599,Virginia,VA
James City County,-76.7778878,37.3248367,Virginia,VA
Stafford County,-77.4548785,38.4153998,Virginia,VA
Surry County,-76.8801717,37.1197611,Virginia,VA
Hanover County,-77.4913168,37.7602149,Virginia,VA
Russell County,-82.0959342,36.9334198,Virginia,VA
Henry County,-79.7592313,36.7814785,Virginia,VA
Alexandria city,-77.0840628,38.8200709,Virginia,VA
Charlottesville city,-78.4853806,38.0376579,Virginia,VA
King and Queen County,-76.9018551,37.7143718,Virginia,VA
Waynesboro city,-78.9014197,38.0671571,Virginia,VA
Floyd County,-80.3503087,36.9314381,Virginia,VA
Middlesex County,-76.5280819,37.6069753,Virginia,VA
Emporia city,-77.5359753,36.696182,Virginia,VA
Rappahannock County,-78.1688241,38.6845215,Virginia,VA
Amherst County,-79.1542813,37.6286103,Virginia,VA
Covington city,-79.986039,37.7781426,Virginia,VA
Essex County,-76.9418713,37.9394802,Virginia,VA
Buchanan County,-82.0381508,37.2681198,Virginia,VA
Alleghany County,-80.008669,37.7879048,Virginia,VA
Northumberland County,-76.3796872,37.8569736,Virginia,VA
Craig County,-80.2310507,37.4736031,Virginia,VA
Buckingham County,-78.5291687,37.573928,Virginia,VA
Gloucester County,-76.5235051,37.4035413,Virginia,VA
Richmond city,-77.4760085,37.531399,Virginia,VA
Powhatan County,-77.9128553,37.5494041,Virginia,VA
Falls Church city,-77.1756027,38.884722,Virginia,VA
Goochland County,-77.9176263,37.7188141,Virginia,VA
Orange County,-78.0096224,38.250193,Virginia,VA
Greene County,-78.4701629,38.2979805,Virginia,VA
Patrick County,-80.286413,36.6671385,Virginia,VA
King William County,-77.0910539,37.7082604,Virginia,VA
Madison County,-78.2769614,38.4120586,Virginia,VA
Lunenburg County,-78.2419852,36.9460943,Virginia,VA
Roanoke city,-79.9581739,37.278458,Virginia,VA
Chesapeake city,-76.3017884,36.6793761,Virginia,VA
Charlotte County,-78.6585682,37.0090421,Virginia,VA
Isle of Wight County,-76.7075688,36.9014184,Virginia,VA
Fauquier County,-77.8214791,38.7440943,Virginia,VA
Radford city,-80.5591473,37.1201194,Virginia,VA
Fairfax city,-77.2990252,38.8531833,Virginia,VA
Henrico County,-77.6519216,37.6312689,Virginia,VA
Franklin city,-76.9413956,36.6840142,Virginia,VA
Harrisonburg city,-78.8733028,38.4362547,Virginia,VA
Buena Vista city,-79.3581337,37.7293448,Virginia,VA
Franklin County,-79.8827148,36.9911825,Virginia,VA
New Kent County,-76.9993262,37.510158,Virginia,VA
Bedford County,-79.5270799,37.3122228,Virginia,VA
Grayson County,-81.215324,36.6522288,Virginia,VA
Pittsylvania County,-79.3985019,36.8217206,Virginia,VA
Giles County,-80.698321,37.3180719,Virginia,VA
Wythe County,-81.0830053,36.8998725,Virginia,VA
Prince William County,-77.4795791,38.7011187,Virginia,VA
Scott County,-82.6136238,36.7127756,Virginia,VA
Charles City County,-77.05417,37.3610537,Virginia,VA
Manassas Park city,-77.448767,38.7689451,Virginia,VA
Arlington County,-77.1007034,38.8783374,Virginia,VA
Carroll County,-80.7278307,36.7319632,Virginia,VA
Newport News city,-76.5219682,37.0761659,Virginia,VA
Bath County,-79.7312032,38.0683679,Virginia,VA
Winchester city,-78.1763562,39.1738688,Virginia,VA
Sussex County,-77.2597319,36.9266454,Virginia,VA
Cumberland County,-78.2528364,37.5201891,Virginia,VA
Smyth County,-81.5397861,36.8423183,Virginia,VA
Washington County,-81.9503156,36.7478313,Virginia,VA
Roanoke County,-79.9439958,37.3435877,Virginia,VA
Augusta County,-79.1475571,38.1719106,Virginia,VA
Danville city,-79.4080707,36.5833337,Virginia,VA
Hopewell city,-77.2989443,37.2910098,Virginia,VA
Halifax County,-78.9396142,36.766461,Virginia,VA
Portsmouth city,-76.3563067,36.8596232,Virginia,VA
Shenandoah County,-78.5739867,38.856204,Virginia,VA
Lexington city,-79.4443196,37.7823316,Virginia,VA
Accomack County,-75.7578073,37.7659435,Virginia,VA
Albemarle County,-78.5535056,38.0241841,Virginia,VA
Clarke County,-77.9908357,39.1153814,Virginia,VA
Greensville County,-77.5602774,36.6803363,Virginia,VA
Dinwiddie County,-77.6354922,37.0734984,Virginia,VA
Norfolk city,-76.2446413,36.9230149,Virginia,VA
Pulaski County,-80.7134439,37.0633853,Virginia,VA
Dickenson County,-82.3492199,37.1367011,Virginia,VA
Amelia County,-77.9774619,37.3319271,Virginia,VA
Bristol city,-82.1575641,36.6169541,Virginia,VA
Botetourt County,-79.7975529,37.5654811,Virginia,VA
Norton city,-82.625996,36.9315489,Virginia,VA
Staunton city,-79.061501,38.1580557,Virginia,VA
Williamsburg city,-76.7081925,37.269481,Virginia,VA
Page County,-78.4918796,38.6232005,Virginia,VA
Westmoreland County,-76.8039326,38.109311,Virginia,VA
Rockbridge County,-79.4477537,37.8145174,Virginia,VA
Nelson County,-78.8834397,37.7890795,Virginia,VA
Nottoway County,-78.0538655,37.1411668,Virginia,VA
Martinsville city,-79.8636475,36.6835269,Virginia,VA
Appomattox County,-78.8109404,37.3707253,Virginia,VA
Fluvanna County,-78.2834786,37.8305712,Virginia,VA
Wise County,-82.6215601,36.9745607,Virginia,VA
Fredericksburg city,-77.4866583,38.2992718,Virginia,VA
Mathews County,-76.2688078,37.4253479,Virginia,VA
King George County,-77.1627693,38.2770489,Virginia,VA
Prince Edward County,-78.4329574,37.2248813,Virginia,VA
Galax city,-80.9143083,36.6656397,Virginia,VA
Campbell County,-79.0954282,37.2101515,Virginia,VA
Lynchburg city,-79.1954582,37.3990161,Virginia,VA
Louisa County,-77.959795,37.9727041,Virginia,VA
Bland County,-81.1258532,37.1306124,Virginia,VA
Petersburg city,-77.3923681,37.2047302,Virginia,VA
Southampton County,-77.1038556,36.7201725,Virginia,VA
Suffolk city,-76.6347808,36.6971573,Virginia,VA
Fairfax County,-77.2732524,38.8295203,Virginia,VA
Lee County,-83.1301117,36.7017206,Virginia,VA
Tazewell County,-81.5629237,37.1253949,Virginia,VA
Loudoun County,-77.6388976,39.0812,Virginia,VA
York County,-76.5616481,37.2190813,Virginia,VA
Culpeper County,-77.9564758,38.4859303,Virginia,VA
Rockingham County,-78.8853213,38.5075848,Virginia,VA
Warren County,-78.207594,38.9082214,Virginia,VA
Manassas city,-77.4845362,38.747172,Virginia,VA
Northampton County,-75.9240177,37.3027754,Virginia,VA
Highland County,-79.5644718,38.3662431,Virginia,VA
Spotsylvania County,-77.6572264,38.1824314,Virginia,VA
Chesterfield County,-77.5858474,37.3784338,Virginia,VA
Brunswick County,-77.8614832,36.7642043,Virginia,VA
Prince George County,-77.2209931,37.1873255,Virginia,VA
Hampton city,-76.2971486,37.0480303,Virginia,VA
Frederick County,-78.2638283,39.2036768,Virginia,VA
Caroline County,-77.3523482,38.0303193,Virginia,VA
Colonial Heights city,-77.3968043,37.2616846,Virginia,VA
Virginia Beach city,-76.0252094,36.7799854,Virginia,VA
Lancaster County,-76.4126628,37.7048433,Virginia,VA
Richmond County,-76.7305609,37.9428936,Virginia,VA
Mecklenburg County,-78.3689592,36.6872563,Virginia,VA
Hamilton County,-85.1977114,35.1607616,Tennessee,TN
Marion County,-85.618399,35.1334215,Tennessee,TN
White County,-85.4557854,35.9270486,Tennessee,TN
Morgan County,-84.6392616,36.138697,Tennessee,TN
Campbell County,-84.1592495,36.4015922,Tennessee,TN
Monroe County,-84.249705,35.4478181,Tennessee,TN
Rutherford County,-86.4172127,35.8433688,Tennessee,TN
Smith County,-85.9419149,36.2566451,Tennessee,TN
Trousdale County,-86.1566909,36.3930297,Tennessee,TN
Sumner County,-86.4597975,36.473443,Tennessee,TN
Grundy County,-85.7103793,35.3933855,Tennessee,TN
Bedford County,-86.4582939,35.5136604,Tennessee,TN
Clay County,-85.545816,36.5457881,Tennessee,TN
Lauderdale County,-89.6277318,35.7629507,Tennessee,TN
Loudon County,-84.316204,35.73745,Tennessee,TN
DeKalb County,-85.8335959,35.9822191,Tennessee,TN
Hickman County,-87.4671159,35.8023275,Tennessee,TN
Putnam County,-85.4961801,36.1409404,Tennessee,TN
Warren County,-85.7773428,35.6782498,Tennessee,TN
Lake County,-89.4855365,36.3339054,Tennessee,TN
Jefferson County,-83.4409664,36.0484787,Tennessee,TN
Haywood County,-89.2816536,35.5853171,Tennessee,TN
Lawrence County,-87.396546,35.2204764,Tennessee,TN
Hawkins County,-82.9313855,36.4522106,Tennessee,TN
Union County,-83.8360878,36.2841401,Tennessee,TN
Blount County,-83.9229731,35.6881849,Tennessee,TN
Chester County,-88.6113533,35.420253,Tennessee,TN
Jackson County,-85.6741278,36.3542499,Tennessee,TN
Moore County,-86.358684,35.2888885,Tennessee,TN
Sullivan County,-82.3012769,36.5097137,Tennessee,TN
Carter County,-82.1265932,36.2847441,Tennessee,TN
Washington County,-82.4950374,36.2956649,Tennessee,TN
Stewart County,-87.8118894,36.4584642,Tennessee,TN
Macon County,-86.0009596,36.5377572,Tennessee,TN
Hardeman County,-88.988697,35.2187853,Tennessee,TN
Carroll County,-88.4523791,35.9657478,Tennessee,TN
Wayne County,-87.8198433,35.2428473,Tennessee,TN
McMinn County,-84.6199625,35.4244708,Tennessee,TN
Van Buren County,-85.4584092,35.6992335,Tennessee,TN
Houston County,-87.7055983,36.2857824,Tennessee,TN
Giles County,-87.035319,35.2027228,Tennessee,TN
Humphreys County,-87.7904526,36.0408218,Tennessee,TN
Sequatchie County,-85.410082,35.3723358,Tennessee,TN
Roane County,-84.523942,35.8472486,Tennessee,TN
Montgomery County,-87.3808865,36.5003535,Tennessee,TN
Henry County,-88.3002878,36.325295,Tennessee,TN
Dickson County,-87.3641546,36.1455325,Tennessee,TN
Greene County,-82.8474854,36.179514,Tennessee,TN
Unicoi County,-82.4182145,36.1001262,Tennessee,TN
Coffee County,-86.0782188,35.4887586,Tennessee,TN
Perry County,-87.8693232,35.6637548,Tennessee,TN
Williamson County,-86.8978858,35.8948446,Tennessee,TN
Cumberland County,-84.9947614,35.9523984,Tennessee,TN
Knox County,-83.9377209,35.9927265,Tennessee,TN
Cocke County,-83.1192242,35.916198,Tennessee,TN
Hancock County,-83.2274928,36.5213528,Tennessee,TN
Hardin County,-88.1856958,35.2018926,Tennessee,TN
Claiborne County,-83.6607217,36.5015422,Tennessee,TN
Rhea County,-84.9495522,35.600587,Tennessee,TN
Overton County,-85.2830756,36.3448504,Tennessee,TN
Obion County,-89.1498791,36.3581714,Tennessee,TN
Robertson County,-86.8693774,36.5275304,Tennessee,TN
Wilson County,-86.2902097,36.1484757,Tennessee,TN
Grainger County,-83.5095458,36.2775091,Tennessee,TN
Bradley County,-84.8594137,35.1539144,Tennessee,TN
Shelby County,-89.895397,35.1837942,Tennessee,TN
Meigs County,-84.8161018,35.5122029,Tennessee,TN
Lincoln County,-86.5934148,35.1427904,Tennessee,TN
Davidson County,-86.7847898,36.1691287,Tennessee,TN
Bledsoe County,-85.2059104,35.5935612,Tennessee,TN
Weakley County,-88.7211938,36.3035963,Tennessee,TN
Marshall County,-86.765865,35.4683433,Tennessee,TN
Johnson County,-81.8612467,36.4532029,Tennessee,TN
Sevier County,-83.5156955,35.8018095,Tennessee,TN
Polk County,-84.5411124,35.1094371,Tennessee,TN
Henderson County,-88.3876742,35.6539945,Tennessee,TN
McNairy County,-88.5636295,35.175228,Tennessee,TN
Fentress County,-84.937764,36.3698878,Tennessee,TN
Benton County,-88.0712118,36.069253,Tennessee,TN
Pickett County,-85.075741,36.5593638,Tennessee,TN
Franklin County,-86.0992032,35.1559259,Tennessee,TN
Tipton County,-89.766803,35.5002588,Tennessee,TN
Anderson County,-84.1954177,36.1167307,Tennessee,TN
Cannon County,-86.0624044,35.808394,Tennessee,TN
Crockett County,-89.1324936,35.8187949,Tennessee,TN
Cheatham County,-87.1008077,36.2551687,Tennessee,TN
Madison County,-88.8334238,35.6060563,Tennessee,TN
Dyer County,-89.3983058,36.054196,Tennessee,TN
Gibson County,-88.9338117,35.9916316,Tennessee,TN
Scott County,-84.5035281,36.4352757,Tennessee,TN
Decatur County,-88.1102917,35.6031362,Tennessee,TN
Maury County,-87.0777632,35.6156963,Tennessee,TN
Fayette County,-89.4138027,35.1969933,Tennessee,TN
Hamblen County,-83.2660711,36.2183967,Tennessee,TN
Lewis County,-87.4969827,35.5232441,Tennessee,TN
Lincoln County,-110.6829614,42.2299932,Wyoming,WY
Fremont County,-108.6089349,43.054831,Wyoming,WY
Uinta County,-110.5589468,41.2847255,Wyoming,WY
Big Horn County,-107.9948477,44.5251167,Wyoming,WY
Hot Springs County,-108.4350765,43.7202092,Wyoming,WY
Washakie County,-107.669052,43.8788305,Wyoming,WY
Converse County,-105.5059169,42.9748981,Wyoming,WY
Sweetwater County,-108.8756774,41.6603282,Wyoming,WY
Crook County,-104.5672975,44.5892657,Wyoming,WY
Carbon County,-106.9331526,41.7035904,Wyoming,WY
Campbell County,-105.5170141,44.1919995,Wyoming,WY
Natrona County,-106.7682192,42.9776447,Wyoming,WY
Laramie County,-104.660395,41.2928302,Wyoming,WY
Platte County,-104.9539626,42.1315927,Wyoming,WY
Weston County,-104.5700202,43.8462133,Wyoming,WY
Albany County,-105.7218826,41.6655141,Wyoming,WY
Park County,-109.5935975,44.4923865,Wyoming,WY
Johnson County,-106.5885406,44.0440477,Wyoming,WY
Sheridan County,-106.8812114,44.7813692,Wyoming,WY
Niobrara County,-104.4683727,43.062159,Wyoming,WY
Teton County,-110.426072,44.0486619,Wyoming,WY
Sublette County,-109.9161701,42.7679284,Wyoming,WY
Goshen County,-104.3535403,42.0894553,Wyoming,WY
Pocahontas County,-80.0101207,38.332606,West Virginia,WV
Putnam County,-81.906109,38.5105128,West Virginia,WV
Wetzel County,-80.6281566,39.6006015,West Virginia,WV
Boone County,-81.713539,38.0228142,West Virginia,WV
Cabell County,-82.2433966,38.4195778,West Virginia,WV
Marshall County,-80.6717944,39.8544259,West Virginia,WV
Jackson County,-81.6777168,38.8342339,West Virginia,WV
Monongalia County,-80.0590736,39.6336448,West Virginia,WV
Mineral County,-78.9566899,39.4047806,West Virginia,WV
Hancock County,-80.5701643,40.5169584,West Virginia,WV
Preston County,-79.6688649,39.4690296,West Virginia,WV
Hardy County,-78.8417292,39.0113612,West Virginia,WV
Wood County,-81.5162531,39.2115749,West Virginia,WV
